FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Curtis,Davies,DEF,HUL,4900000,0,36,1.6,3.26530612244898E-07,7.3469387755102E-06,0,108560,3,46,0,0,0,0,0,7.3,821,-1,0,36,1,0,0,0,3,0,1,0,2,1.4,99117,1,0,0,1,1941,38,0,0,341,Leicester,Swansea,Everton,West Ham,Middlesbrough,0,0,0,1.7,1.3,0.9,1,1.2,1,1.2,1.1,1.5
Tom,Davies,MID,EVE,4400000,3,32,0.41025641025641,9.32400932400932E-08,7.27272727272727E-06,0,40758,2,3,0,0,0,1,0,7.3,5765,-1,0,32,1,0.5,0,2,0,0,5,0,2,2.8,157783,0,0,0,0,640,5310,0,0,118,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Steven,Davis,MID,SOU,5100000,0,48,2.4,4.70588235294118E-07,9.41176470588235E-06,0,39678,2,21,0,0,0,0,0,9.4,107,-4,0,48,4,0.5,0,2.5,0,0,6,0,2,0.4,5932,0,535,0,0,1640,183,0,0,295,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,1.8,0,1.2,2,1.9,1.2,1.6,1.2,2.8,1.2,1.6,2.1
Craig,Dawson,DEF,WBA,4800000,7,61,2.4,5E-07,1.27083333333333E-05,0,76643,8,31,0,0,0,1,0,12.7,1338,-2,0,61,2,1.1,0,5.3,3,0,5,0,0,1.4,26550,0,433,0,0,2196,2059,0,0,334,Crystal Palace,Everton,Arsenal,Man Utd,Watford,2.7,1.5,2.9,1.4,1.4,2.9,3.2,1.7,2.3,1.2,2.5,1.8
Michael,Dawson,DEF,HUL,4300000,0,43,2.9,6.74418604651163E-07,1E-05,0,45568,3,27,0,0,0,3,0,10,2819,-2,0,43,2,0,0,0,4,0,1,0,0,0.5,59549,1,0,0,2,1350,141,0,0,251,Leicester,Swansea,Everton,West Ham,Middlesbrough,0,0,0,0,0,2.3,2.6,3.1,2.6,3,2.9,3.6
Kevin,De Bruyne,MID,MCI,10500000,0,122,5.1,4.85714285714286E-07,1.16190476190476E-05,0,1113097,4,25,0,0,0,4,0,11.6,8350,0,0,122,0,0.2,1,2.5,21,0,6,0,12,8.5,1139080,0,546,0,3,1895,64762,0,0,497,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,12.4,0,4.7,4.1,4.1,7.3,4.9,5.9,5.6,5.7,7.3,6.2
David,de Gea,GLK,MUN,5400000,0,94,3.8,7.03703703703704E-07,1.74074074074074E-05,0,827433,2,21,0,53,0,0,0,17.4,7916,-1,0,94,1,1.1,0,6,2,0,10,0,0,33.6,395789,0,368,0,1,2250,16174,0,0,408,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,5.1,0,3.9,5.1,4.3,3.4,4.4,3.1,4.3,4.9,3.4,4.7
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5935,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,272,0,129,0,0,0,7,0,0,0,Hull City,West Ham,Stoke,Sunderland,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Carlos,De Pena,MID,MID,4200000,0,0,0,0,0,0,14246,0,0,0,0,0,0,0,0,249,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,15467,0,0,0,0,0,35,0,0,0,Stoke,Man Utd,Swansea,Hull City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Marten,de Roon,MID,MID,4400000,2,57,2.5,5.68181818181818E-07,1.29545454545455E-05,0,86352,5,24,0,0,0,2,0,13,5570,-1,0,57,1,0.5,0,2,2,0,6,0,0,1.9,156848,0,0,0,1,1938,3177,0,0,268,Stoke,Man Utd,Swansea,Hull City,Burnley,1.5,0,2,1.7,2,3,1.5,1.4,1.6,1.2,2.1,1.2
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0,2408,0,0,0,0,0,3,0,0,0,Stoke,Man Utd,Swansea,Hull City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4600000,0,1,0.0128205128205128,2.78706800445931E-09,2.17391304347826E-07,0,10394,0,0,0,0,0,0,0,0.2,36,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,1958,0,11,0,0,15,17,0,0,2,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,6800000,9,103,4,5.88235294117647E-07,1.51470588235294E-05,0,537438,5,42,0,0,0,8,0,15.1,17839,-2,0,103,2,0.9,0,6,16,0,4,0,3,6.2,600152,0,629,0,1,2236,30250,0,0,361,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,5.3,0,4.1,5.7,5.1,3.1,5.4,4.5,5.6,4.2,3.1,5
Jermain,Defoe,FWD,SUN,7800000,2,140,5.4,6.92307692307692E-07,1.79487179487179E-05,0,1273002,1,47,0,0,0,14,0,17.7,159491,8,1,140,-8,0.7,0,5.7,24,0,4,0,3,25.5,2034123,0,595,0,6,2332,11719,-1,0,466,Man City,Burnley,Watford,Leicester,Man Utd,7.5,0,8.1,5.9,6,6.6,7.6,5.7,7.9,6.2,7.7,4.7
Steven,Defour,MID,BUR,5700000,0,51,0.653846153846154,1.14709851551957E-07,8.94736842105263E-06,0,30809,1,13,0,0,0,1,0,8.9,172,-3,0,51,3,0,0,0,6,0,5,0,3,0.2,30662,0,0,0,0,986,23,0,0,231,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Damien,Delaney,DEF,CRY,4800000,0,45,2.1,4.375E-07,9.375E-06,0,35940,7,32,0,0,0,0,0,9.4,924,-2,0,45,2,0,0,0,3,0,3,0,2,0.6,14320,0,366,0,1,1791,54,0,0,294,West Brom,Watford,Chelsea,Southampton,Arsenal,1.8,0,1.7,1.5,1.8,2.2,1.6,2.1,2,1.6,2.1,1.3
Fabian,Delph,MID,MCI,4700000,0,4,0.0512820512820513,1.0911074740862E-08,8.51063829787234E-07,0,6758,0,1,0,0,0,0,0,0.9,29,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,1605,0,156,0,0,42,25,0,0,13,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,5400000,3,46,0.58974358974359,1.09211775878443E-07,8.51851851851852E-06,0,23908,4,14,0,0,0,0,0,8.5,970,-1,0,46,1,0.6,0,3,4,0,8,0,1,0.5,30051,0,473,0,0,1385,1304,0,0,298,Everton,Southampton,Burnley,Swansea,Watford,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jason,Denayer,DEF,SUN,4700000,0,36,0.461538461538462,9.81996726677578E-08,7.65957446808511E-06,0,4015,2,20,0,0,0,0,0,7.7,161,-3,0,36,3,0.3,0,1.3,2,0,4,0,0,0.1,2097,1,0,0,0,1229,11,0,0,205,Man City,Burnley,Watford,Leicester,Man Utd,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Memphis,Depay,MID,MUN,7100000,0,3,0.8,1.12676056338028E-07,4.22535211267606E-07,0,7695,1,1,0,0,0,0,0,0.4,37,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,1027,0,259,0,0,24,9,0,0,6,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0
Gerard,Deulofeu,MID,EVE,5900000,0,13,1.2,2.03389830508475E-07,2.20338983050847E-06,0,132555,1,6,0,0,0,0,0,2.2,181,-6,0,13,6,0,0,0,0,0,0,0,0,0.8,19051,0,283,0,0,460,13,0,0,53,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,14,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,5000000,3,52,2.2,4.4E-07,1.04E-05,0,396394,4,16,0,0,0,0,0,10.4,1484,-5,0,52,5,0.5,0,2.3,0,0,11,0,0,4.4,36066,0,526,0,0,1981,713,0,0,286,Everton,Southampton,Burnley,Swansea,Watford,2,0,2,1.1,1.1,2.5,1.9,1.2,1.4,1.1,1.8,1.4
Adama,Diomande,FWD,HUL,4500000,0,40,2,4.44444444444444E-07,8.88888888888889E-06,0,471975,1,26,0,0,0,2,0,8.9,8710,0,0,40,0,0.1,0,0.3,2,0,2,0,0,4.4,526445,0,0,0,0,1149,5793,0,0,125,Leicester,Swansea,Everton,West Ham,Middlesbrough,1.4,2.1,1,1.9,1.8,1.4,1.2,2,1.2,2.2,1.4,2
Mame Biram,Diouf,FWD,STK,5700000,0,30,1.8,3.15789473684211E-07,5.26315789473684E-06,0,34546,3,21,0,0,0,0,0,5.3,186,-3,0,30,3,0.1,0,0.7,0,0,3,0,2,0.3,17831,0,245,0,0,935,299,0,0,120,Middlesbrough,Man City,Chelsea,Leicester,Burnley,2.7,0,1.2,1.2,0.9,1.8,2,1.4,1.6,1.1,1.4,1.1
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,2,0,0,0,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Papy,Djilobodji,DEF,SUN,4300000,0,24,1.3,3.02325581395349E-07,5.58139534883721E-06,0,16262,4,35,0,0,0,0,0,5.6,147,-2,0,24,2,0,0,0,0,0,2,0,0,0.2,11962,0,0,0,0,1577,44,0,1,281,Man City,Burnley,Watford,Leicester,Man Utd,0.8,0,1.1,0.6,0.6,0.6,1.2,0.9,1.2,0.7,0.9,0.6
Abdoulaye,Doucoure,MID,WAT,4600000,0,11,0.141025641025641,3.06577480490524E-08,2.39130434782609E-06,0,1002,2,11,0,0,0,0,0,2.4,12,-4,0,11,4,0.1,0,0.3,0,0,1,0,0,0,333,0,0,0,0,455,5,0,0,59,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Stewart,Downing,MID,MID,4900000,2,50,0.641025641025641,1.30821559392988E-07,1.02040816326531E-05,0,52813,1,16,0,0,0,1,0,10.2,176,-6,0,50,6,0.3,0,1.3,3,0,4,0,2,0.3,18162,0,0,0,0,1255,58,0,0,223,Stoke,Man Utd,Swansea,Hull City,Burnley,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,21,0,0,0,West Brom,Watford,Chelsea,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,LEI,5300000,8,51,2.5,4.71698113207547E-07,9.62264150943396E-06,0,317322,3,35,0,0,0,1,0,9.6,705,-2,0,51,2,0.7,0,3.7,3,0,4,0,1,3.8,78053,0,592,0,0,1743,7720,0,0,293,Hull City,West Ham,Stoke,Sunderland,Everton,3.1,0,1.2,2.4,3.1,1.3,1.5,2.2,1.2,2.9,1.2,2.3
Nathan,Dyer,MID,SWA,4700000,0,12,0.153846153846154,3.27332242225859E-08,2.5531914893617E-06,0,7601,0,11,0,0,0,0,0,2.6,56,-3,0,12,3,0.1,0,0.7,0,0,0,0,1,0.1,1782,0,64,0,0,214,13,0,0,47,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Thomas,Edwards,DEF,STK,4000000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,87,0,0,0,Middlesbrough,Man City,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Oviemuno,Ejaria,MID,LIV,4400000,0,2,0.0256410256410256,5.82750582750583E-09,4.54545454545455E-07,0,237,0,0,0,0,0,0,0,0.5,7,-1,0,2,1,0,0,0,0,0,0,0,0,0,238,0,0,0,0,8,6,0,0,6,Arsenal,Burnley,Man City,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Elabdellaoui,DEF,HUL,4500000,2,12,0.153846153846154,3.41880341880342E-08,2.66666666666667E-06,0,155,0,4,0,0,0,0,0,2.7,44,0,0,12,0,0.7,0,3.3,0,0,1,0,0,0,1184,0,0,0,0,345,113,0,0,71,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,20,0,0,0,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,Elmohamady,MID,HUL,4600000,2,40,1.9,4.1304347826087E-07,8.69565217391304E-06,0,21890,2,44,0,0,0,0,0,8.7,86,-4,0,40,4,0.2,0,1,1,0,1,0,1,0.2,7698,0,0,0,0,1763,147,0,1,289,Leicester,Swansea,Everton,West Ham,Middlesbrough,1.1,1.4,1,1,1.6,1,1,1.9,1,2,1,1.4
Mohamed,Elneny,MID,ARS,4500000,0,22,0.282051282051282,6.26780626780627E-08,4.88888888888889E-06,0,32105,1,8,0,0,0,0,0,4.9,238,-5,0,22,5,0.1,0,0.5,0,0,2,0,1,0.4,10136,0,134,0,0,556,89,0,0,117,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Elliot,Embleton,MID,SUN,4400000,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,37,0,0,0,Man City,Burnley,Watford,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,24937,0,0,0,0,0,0,0,0,188,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,15217,0,4,0,0,0,53,0,0,0,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,8700000,11,142,5.7,6.55172413793104E-07,1.63218390804598E-05,0,801449,0,18,0,0,0,5,0,16.3,45539,2,0,142,-2,0.6,0,5.3,17,0,11,0,13,15,979230,0,738,0,4,2182,24867,0,0,519,Everton,Southampton,Burnley,Swansea,Watford,7.9,0,7.7,4.9,5.3,8.6,7.6,5.5,6.3,3.9,7.3,5.9
,Ethan Robson,MID,SUN,4500000,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,5,0,0,0,Man City,Burnley,Watford,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
,Evandro,MID,HUL,5000000,0,10,0.128205128205128,2.56410256410256E-08,2E-06,0,438,0,3,0,0,0,0,0,2,169,0,0,10,0,0.3,0,1.3,0,0,2,0,0,0,734,0,0,0,0,268,7,0,0,53,Leicester,Swansea,Everton,West Ham,Middlesbrough,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jonny,Evans,DEF,WBA,4400000,2,49,2.6,5.90909090909091E-07,1.11363636363636E-05,0,359635,6,22,0,0,0,1,0,11.1,2085,-1,0,49,1,0.4,0,1.7,3,0,3,0,1,4.4,237027,0,343,0,1,1597,3101,0,0,294,Crystal Palace,Everton,Arsenal,Man Utd,Watford,3,1.7,3.3,1.6,1.6,3.2,3.6,1.9,2.6,1.4,2.8,2
Lukasz,Fabianski,GLK,SWA,4800000,1,70,2.7,5.625E-07,1.45833333333333E-05,0,146309,1,57,0,75,0,0,0,14.6,1506,-2,0,70,2,0.6,0,3,5,0,4,0,0,3.4,140794,0,366,1,0,2340,1915,0,0,427,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,3.1,2.5,2.7,2.7,3.1,3.1,2,3.2,1.9,2.7,1.9,3.2
,Fabio,DEF,MID,4400000,1,48,0.615384615384615,1.3986013986014E-07,1.09090909090909E-05,0,15531,4,13,0,0,0,0,0,10.9,1770,-1,0,48,1,0.9,0,4,8,0,5,0,0,0.7,43616,0,0,0,0,1155,1581,0,0,248,Stoke,Man Utd,Swansea,Hull City,Burnley,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Cesc,Fabregas,MID,CHE,6900000,13,67,0.858974358974359,1.24489037532516E-07,9.71014492753623E-06,0,257957,4,8,0,0,0,3,0,9.7,1016,-6,0,67,6,0.9,0,6.3,8,0,2,0,8,2,86517,0,617,0,2,648,10804,0,0,282,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6
Adam,Federici,GLK,BOU,4400000,0,8,0.102564102564103,2.33100233100233E-08,1.81818181818182E-06,0,3739,1,3,0,5,0,0,0,1.8,102,-1,0,8,1,0,0,0,1,0,1,0,0,0.1,2066,0,31,0,0,180,14,0,0,37,Man Utd,West Ham,Swansea,Southampton,Liverpool,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sofiane,Feghouli,MID,WHU,5000000,2,37,0.474358974358974,9.48717948717949E-08,7.4E-06,0,141749,1,13,0,0,0,2,0,7.4,1879,-5,0,37,5,1.1,0,5.3,3,0,1,0,2,1,26789,0,0,0,1,686,3288,0,1,153,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marouane,Fellaini,MID,MUN,5800000,0,25,1.3,2.24137931034483E-07,4.31034482758621E-06,0,18701,6,12,0,0,0,0,0,4.3,103,-2,0,25,2,0.2,0,1,0,0,4,0,0,0.2,11593,0,164,0,0,886,60,0,0,158,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.7,0,0.6,0.7,0.7,0.8,0.6,0.6,0.7,0.6,0.6,0.6
Leroy,Fer,MID,SWA,4800000,1,73,3.3,6.875E-07,1.52083333333333E-05,0,644841,7,37,0,0,0,6,0,15.2,4737,-2,0,73,2,0.4,0,1.7,5,0,3,0,1,5.2,712321,0,107,0,2,1606,8052,0,0,316,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,4.2,3.3,2.4,3.5,3.1,2.1,3.3,3.3,2.8,3.3,3.4,3.1
Edimilson,Fernandes,MID,WHU,4800000,1,19,0.243589743589744,5.07478632478632E-08,3.95833333333333E-06,0,777,2,9,0,0,0,0,0,4,12,-2,0,19,2,0.1,0,0.7,0,0,1,0,0,0,797,0,0,0,0,472,14,0,0,65,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Federico,Fernandez,DEF,SWA,4200000,1,27,1.8,4.28571428571429E-07,6.42857142857143E-06,0,67931,4,28,0,0,0,0,0,6.4,990,-3,0,27,3,1,0,4,1,0,2,0,1,1.5,32644,0,333,0,1,1350,9926,0,0,232,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,1.7,1.3,1.4,1.5,1.7,1.7,1,1.7,0.9,1.4,1,1.8
,Fernandinho,MID,MCI,5300000,0,44,2.2,4.15094339622642E-07,8.30188679245283E-06,0,123092,3,18,0,0,0,1,0,8.3,355,-2,0,44,2,0.5,0,2.5,3,0,4,0,1,1.5,77983,0,417,0,0,1675,6155,0,2,271,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,3.6,0,1.2,1.1,1.1,2.3,1.2,1.6,1.5,1.5,2.3,1.8
,Fernando,MID,MCI,4700000,0,15,0.192307692307692,4.09165302782324E-08,3.19148936170213E-06,0,15077,3,8,0,0,0,0,0,3.2,94,-3,0,15,3,0.1,0,0.5,1,0,1,0,0,0.2,7592,0,236,0,0,533,219,0,0,93,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,Field,MID,WBA,4400000,1,7,0.0897435897435897,2.03962703962704E-08,1.59090909090909E-06,0,627,1,1,0,0,0,0,0,1.6,8,-1,0,7,1,0.2,0,0.7,0,0,1,0,0,0,631,0,0,0,0,171,7,0,0,38,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,MID,LIV,8400000,2,124,5,5.95238095238095E-07,1.47619047619048E-05,0,1122988,3,32,0,0,0,8,0,14.8,49673,-1,0,124,1,0.4,0,3.3,12,0,7,0,6,9.9,1102209,0,522,0,5,2222,7299,0,0,425,Arsenal,Burnley,Man City,Everton,Bournemouth,4.9,7.5,3.9,6.4,6.2,4.4,4,5.9,5.5,6.2,3.6,6.6
Viktor,Fischer,MID,MID,4900000,0,21,0.269230769230769,5.49450549450549E-08,4.28571428571429E-06,0,43758,0,6,0,0,0,0,0,4.3,36,-6,0,21,6,0,0,0,0,0,1,0,2,0.2,2145,0,0,0,0,407,5,0,0,74,Stoke,Man Utd,Swansea,Hull City,Burnley,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mathieu,Flamini,MID,CRY,4300000,0,9,0.115384615384615,2.68336314847943E-08,2.09302325581395E-06,0,4955,0,4,0,0,0,0,0,2.1,213,-2,0,9,2,0,0,0,0,0,0,0,0,0.1,6128,0,0,0,0,238,29,0,0,36,West Brom,Watford,Chelsea,Southampton,Arsenal,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jon,Flanagan,DEF,BUR,4300000,0,8,0.102564102564103,2.38521168753727E-08,1.86046511627907E-06,0,18318,2,4,0,0,0,0,0,1.9,155,-2,0,8,2,0,0,0,0,0,1,0,0,0.2,4773,0,67,0,0,315,75,0,0,51,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ashley,Fletcher,FWD,WHU,5000000,0,13,0.166666666666667,3.33333333333333E-08,2.6E-06,0,12161,2,10,0,0,0,0,0,2.6,196,0,0,13,0,0,0,0,0,0,0,0,0,0.2,13370,0,0,0,0,322,122,0,0,24,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Darren,Fletcher,MID,WBA,4500000,2,76,2.9,6.44444444444444E-07,1.68888888888889E-05,0,504686,0,28,0,0,0,2,0,16.9,9865,0,0,76,0,0.5,0,2.3,2,0,7,0,2,10,390972,0,403,0,1,2254,14150,0,0,325,Crystal Palace,Everton,Arsenal,Man Utd,Watford,2.6,1.8,2.1,2,2.4,2.8,2.1,1.6,3.6,1.9,2.3,2
Michael,Folivi,FWD,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,328,0,0,0,0,0,0,0,0.2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,10,4,0,0,2,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Fonte,DEF,WHU,5300000,2,63,3,5.66037735849057E-07,1.18867924528302E-05,0,224335,2,29,0,0,0,0,0,11.9,3572,-2,0,63,2,0.3,0,1.7,6,0,7,0,0,3.4,146406,0,487,0,0,1890,542,0,0,378,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,3.2,3.1,3,2.9,3.4,3.1,2.3,3.2,3,3.6,4.2,2
Adam,Forshaw,MID,MID,4500000,2,63,2.4,5.33333333333333E-07,1.4E-05,0,35807,3,25,0,0,0,0,0,14,2170,0,0,63,0,0.4,0,1.7,3,0,7,0,2,0.7,59535,0,0,0,0,2127,1149,0,0,354,Stoke,Man Utd,Swansea,Hull City,Burnley,1.4,0,1.8,1.6,1.9,2.8,1.4,1.3,1.5,1.2,2,1.2
Fraser,Forster,GLK,SOU,5000000,0,81,3.2,6.4E-07,1.62E-05,0,190224,2,31,0,41,0,0,0,16.2,3722,0,0,81,0,0.7,0,3.5,1,0,9,0,0,4.1,155260,0,233,0,0,2250,1028,0,0,378,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,2.4,0,2.3,4.3,3.9,3,3.5,2.6,4.2,3.5,2.7,4.2
Ben,Foster,GLK,WBA,4700000,3,86,3.3,7.02127659574468E-07,1.82978723404255E-05,0,379825,2,32,0,91,0,0,0,18.3,9806,2,0,86,-2,0.6,0,3,4,0,5,0,0,15.3,646940,0,129,0,2,2340,5957,0,0,473,Crystal Palace,Everton,Arsenal,Man Utd,Watford,4.2,2.5,4.5,2.3,2.4,4.4,4.9,2.8,3.7,2.1,3.9,3
Timothy,Fosu-Mensah,DEF,MUN,4100000,0,1,0.0128205128205128,3.12695434646654E-09,2.4390243902439E-07,0,9242,0,0,0,0,0,0,0,0.2,98,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3625,0,40,0,0,1,32,0,0,2,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4600000,0,56,2.4,5.21739130434783E-07,1.21739130434783E-05,0,162254,3,39,0,0,0,0,0,12.2,6381,1,0,56,-1,0.1,0,0.3,5,0,6,0,1,1.5,162182,0,462,0,1,1948,28,0,1,426,Man Utd,West Ham,Swansea,Southampton,Liverpool,0,3,2.4,2,2.3,2.4,1.5,2.4,1.5,2.8,2.7,1.2
Ryan,Fraser,MID,BOU,4800000,8,69,0.884615384615385,1.84294871794872E-07,1.4375E-05,0,52698,1,22,0,0,0,3,0,14.4,3044,-2,0,69,2,1,0,4.7,8,0,3,0,6,1.9,129786,0,0,0,2,1000,8051,0,0,225,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4
